dst_port,flow_duration,total_fwd_packet,total_bwd_packets,total_length_of_fwd_packet,total_length_of_bwd_packet,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes/s,flow_packets/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,bwd_psh_flags,fwd_header_length,bwd_header_length,fwd_packets/s,bwd_packets/s,packet_length_min,packet_length_max,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,cwr_flag_count,ece_flag_count,down/up_ratio,average_packet_size,fwd_segment_size_avg,bwd_segment_size_avg,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,fwd_init_win_bytes,bwd_init_win_bytes,fwd_act_data_pkts,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
443,237,2,1,24.0,39.0,24.0,0.0,12.0,16.9705627485,39.0,39.0,39.0,0.0,265822.78481,12658.2278481,118.5,91.2167747731,183.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,1,64,32,8438.8185654,4219.4092827,0.0,39.0,25.5,18.4119526395,339.0,0,0,0,1,1,0,0,0.0,34.0,12.0,39.0,2,24,1,39,-1,328,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
8662,100018748,20,1,1004.0,52.0,52.0,48.0,50.2,2.04167114214,52.0,52.0,52.0,0.0,10.5580205823,0.20996063658,5000937.4,6795017.45209,20004080.0,2.0,80014668.0,4211298.31579,5964392.60971,15288359.0,2.0,0.0,0.0,0.0,0.0,0.0,0,160,8,0.199962511028,0.00999812555142,48.0,52.0,50.3636363636,2.01294511896,4.05194805195,0,0,0,0,0,0,0,0.0,52.7619047619,50.2,52.0,20,1004,1,52,-1,-1,20,3174617.66667,2749297.6386,4770024.0,16.0,14296669.1667,4086822.55835,20004080.0,7627499.0,benign
80,110138650,21,18,1480.0,1920.0,296.0,0.0,70.4761904762,129.18499102,384.0,0.0,106.666666667,176.981222002,30.8701804498,0.354099128689,2898385.52632,4457033.60581,10226775.0,9.0,110112605.0,5505630.25,4866563.66396,10239781.0,326.0,110138650.0,6478744.11765,4633759.587719999,10239895.0,521.0,0,672,592,0.190668761602,0.1634303670869999,0.0,384.0,85.0,150.755363046,22727.1794872,0,1,0,0,0,0,0,0.0,87.1794871795,70.4761904762,106.666666667,21,1480,18,1920,-1,269,5,829241.0,1717269.78345,4137166.0,12957.0,10183321.5,85909.05856810001,10226775.0,10001632.0,benign
53,14129,1,3,45.0,228.0,45.0,45.0,45.0,0.0,106.0,45.0,76.0,30.5122926048,19321.9619223,283.105669191,4709.66666667,8098.52488626,14061.0,11.0,0.0,0.0,0.0,0.0,0.0,14129.0,7064.5,9975.1553622,14118.0,11.0,0,8,24,70.7764172978,212.329251893,45.0,106.0,63.6,27.4554184088,753.8,0,0,0,0,0,0,0,3.0,79.5,45.0,76.0,1,45,3,228,-1,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
443,116941452,48,28,1058.0,1639.0,46.0,0.0,22.0416666667,23.2232077002,427.0,0.0,58.5357142857,74.5249061738,23.0628229244,0.64989786513,1559219.36,2353517.77525,5672152.0,7.0,116818405.0,2485497.97872,2561679.90585,5672152.0,50.0,116941431.0,4331164.11111,1833870.4403,5679597.0,14.0,1,1536,896,0.410461809556,0.239436055574,0.0,427.0,36.5324675325,51.9685087882,2700.72590567,0,0,0,1,1,0,0,0.0,37.0131578947,22.0416666667,58.5357142857,48,1058,28,1639,-1,319,23,12356.826087,24144.1452467,123097.0,7057.0,5071745.91304,164054.431489,5672152.0,5012017.0,benign
443,116353341,47,25,1058.0,1150.0,46.0,0.0,22.5106382979,23.2433930214,46.0,46.0,46.0,0.0,18.9766789765,0.618804749234,1638779.4507,2380215.68146,5672236.0,8.0,116346188.0,2529264.95652,2551631.0686,5672236.0,7019.0,116353329.0,4848055.375,1039615.60971,5679468.0,7135.0,1,1504,800,0.403941989083,0.2148627601509999,0.0,46.0,30.8767123288,21.7587435845,473.442922374,0,0,0,1,1,0,0,0.0,31.3055555556,22.5106382979,46.0,47,1058,25,1150,-1,760,23,7270.0,478.561480804,9361.0,7019.0,5051263.173909999,135695.934678,5672236.0,5012119.0,benign
53,15049,1,3,62.0,230.0,62.0,62.0,62.0,0.0,90.0,62.0,76.6666666667,14.0475383371,19403.2826101,265.79839192,5016.33333333,7098.34771854,13210.0,734.0,0.0,0.0,0.0,0.0,0.0,15049.0,7524.5,9603.21719529,14315.0,734.0,0,8,24,66.44959797989999,199.34879394,62.0,90.0,70.8,12.7749755381,163.2,0,0,0,0,0,0,0,3.0,88.5,62.0,76.6666666667,1,62,3,230,-1,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
9200,119252543,34,32,61485.0,8901.0,5792.0,0.0,1808.38235294,1914.57839357,4096.0,0.0,278.15625,721.072861487,590.226407163,0.553447317262,1834654.50769,4685883.83141,25008615.0,5.0,119252412.0,3613709.45455,6106171.94152,25008615.0,29.0,119252514.0,3846855.29032,6236182.05281,25013718.0,5.0,1,1088,1024,0.2851092240439999,0.268338093218,0.0,5792.0,1111.67164179,1672.98236137,2798869.98146,0,0,0,1,1,0,0,0.0,1128.51515152,1808.38235294,278.15625,34,61485,32,8901,-1,6751,21,637988.8,1308192.0136,3155413.0,5263.0,11286597.2,6074421.500030001,25008615.0,6998255.0,benign
443,114399517,49,28,3143.0,1336.0,759.0,0.0,64.1428571429,134.545841011,104.0,0.0,47.7142857143,28.4394836944,39.152263204,0.673079764839,1505256.8026299998,2501088.36926,5978195.0,11.0,114335961.0,2381999.1875,2802004.32102,5978195.0,76.0,114399486.0,4237018.0,2564324.29189,6041747.0,1650.0,1,1568,896,0.428323486715,0.244756278123,0.0,759.0,58.0128205128,107.854940291,11632.688145200002,0,0,0,1,1,0,0,0.0,58.7662337662,64.1428571429,47.7142857143,49,3143,28,1336,-1,581,26,452388.833333,862810.003644,3328445.0,63313.0,5899618.44444,131425.710934,5978195.0,5578598.0,benign
443,114348132,48,24,1089.0,1104.0,46.0,0.0,22.6875,23.0274177468,46.0,46.0,46.0,0.0,19.1782756888,0.629656110167,1610537.07042,2351012.39728,5672202.0,7.0,114341006.0,2432787.3617,2523380.47339,5672202.0,54.0,111303669.0,4839289.95652,1062073.61426,5679313.0,7118.0,1,1536,768,0.419770740111,0.209885370056,0.0,46.0,30.6712328767,21.684643052,470.223744292,0,0,0,1,1,0,0,0.0,31.0972222222,22.6875,46.0,48,1089,24,1104,-1,126,24,7374.63636364,658.153010539,9256.0,7032.0,5051556.90909,138896.314644,5672202.0,5011014.0,benign
38702,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,32,62500.0,62500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0,119607332,245,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0567301007900003,488193.191837,313498.819849,1545836.0,16366.0,119000928.0,487708.721311,314051.30106100003,1545836.0,16366.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.04836940933,0.00836069146664,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,245,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
443,117376194,42,21,951.0,966.0,46.0,0.0,22.6428571429,23.0310727842,46.0,46.0,46.0,0.0,16.332102231900002,0.5367357541,1893164.41935,2746961.66716,6008185.0,12.0,117311958.0,2861267.26829,2944661.19398,6008185.0,53.0,114389957.0,5719497.85,1334316.48149,6072327.0,64223.0,1,1344,672,0.357823836067,0.178911918033,0.0,46.0,30.671875,21.6846479873,470.223958333,0,0,0,1,1,0,0,0.0,31.1587301587,22.6428571429,46.0,42,951,21,966,-1,118,21,64066.5263158,84.0095023865,64273.0,63971.0,5953089.210530001,94911.7071263,6008185.0,5564577.0,benign
443,117377372,42,21,951.0,966.0,46.0,0.0,22.6428571429,23.0310727842,46.0,46.0,46.0,0.0,16.3319383228,0.536730367417,1893183.41935,2750983.14321,6000709.0,11.0,117319389.0,2861448.5122,2950222.8285,6000709.0,69.0,114384384.0,5719219.2,1334951.96445,6058891.0,57972.0,1,1344,672,0.357820244945,0.178910122472,0.0,46.0,30.671875,21.6846479873,470.223958333,0,0,0,1,1,0,0,0.0,31.1587301587,22.6428571429,46.0,42,951,21,966,-1,16384,21,58041.4736842,433.907231307,59144.0,57643.0,5959143.052630001,82676.2957843,6000709.0,5620396.0,benign
55670,20,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,32,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,16384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
40436,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.181818,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,32,90909.0909091,90909.0909091,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
443,113345296,42,21,951.0,966.0,46.0,0.0,22.6428571429,23.0310727842,46.0,46.0,46.0,0.0,16.912920673800002,0.555823684117,1828149.93548,2716220.39821,6007590.0,8.0,113303995.0,2763512.07317,2933183.45932,6007590.0,57.0,112356854.0,5617842.7,1347905.34784,6049827.0,41287.0,1,1344,672,0.370549122744,0.185274561372,0.0,46.0,30.671875,21.6846479873,470.223958333,0,0,0,1,1,0,0,0.0,31.1587301587,22.6428571429,46.0,42,951,21,966,-1,118,21,42270.9473684,380.917674641,43500.0,41301.0,5869025.368419999,314941.252724,6007590.0,5006981.0,benign
55958,29,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68965.5172414,29.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,32,34482.7586207,34482.7586207,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
53,13931,1,3,45.0,228.0,45.0,45.0,45.0,0.0,106.0,45.0,76.0,30.5122926048,19596.5831599,287.129423588,4643.66666667,7991.13010364,13871.0,10.0,0.0,0.0,0.0,0.0,0.0,13931.0,6965.5,9836.56243309,13921.0,10.0,0,8,24,71.7823558969,215.347067691,45.0,106.0,63.6,27.4554184088,753.8,0,0,0,0,0,0,0,3.0,79.5,45.0,76.0,1,45,3,228,-1,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
443,5280454,12,12,720.0,5381.0,517.0,0.0,60.0,150.574053059,4858.0,0.0,448.416666667,1392.01949166,1155.39307794,4.54506373884,229584.956522,1056804.40711,5076587.0,6.0,5215080.0,474098.181818,1526634.87086,5076587.0,28.0,203764.0,18524.0,27352.7769194,66566.0,8.0,0,252,272,2.27253186942,2.27253186942,0.0,4858.0,244.04,968.924252285,938814.206667,0,1,0,0,0,0,0,1.0,254.208333333,60.0,448.416666667,12,720,12,5381,-1,32757,3,203772.0,0.0,203772.0,203772.0,5076587.0,0.0,5076587.0,5076587.0,benign
42356,68,1,2,0.0,53.0,0.0,0.0,0.0,0.0,53.0,0.0,26.5,37.4766594029,779411.764706,44117.64705880001,34.0,2.82842712475,36.0,32.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,36.0,36.0,1,20,40,14705.882352899998,29411.7647059,0.0,53.0,26.5,30.5995642671,936.333333333,0,0,0,1,1,0,0,2.0,35.3333333333,0.0,26.5,1,0,2,53,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
443,262393,14,15,1493.0,5828.0,773.0,0.0,106.642857143,237.115553506,4842.0,0.0,388.533333333,1236.24632697,27900.8967465,110.521241039,9371.17857143,20943.8896845,64663.0,4.0,198977.0,15305.9230769,24877.0764743,65214.0,30.0,261634.0,18688.1428571,27446.239313200003,65137.0,4.0,0,292,332,53.355081881,57.1661591582,0.0,4842.0,244.033333333,885.9867082110001,784972.4471260001,0,1,0,0,0,0,0,1.0,252.448275862,106.642857143,388.533333333,14,1493,15,5828,-1,480,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
80,35278813,7,8,592.0,768.0,296.0,0.0,84.5714285714,144.433210796,384.0,0.0,96.0,177.75745915599998,38.5500498557,0.425184373408,2519915.21429,4240814.28916,10232947.0,15.0,24319202.0,4053200.33333,4886309.98084,10239583.0,13480.0,35278813.0,5039830.42857,4929668.799459999,10246138.0,13026.0,0,224,256,0.198419374257,0.226764999151,0.0,384.0,85.0,153.74090759,23636.2666667,0,0,0,0,1,0,0,1.0,90.6666666667,84.5714285714,96.0,7,592,8,768,-1,285,2,1290958.0,2213313.25008,3846672.0,13026.0,10228703.3333,3679.26355856,10232947.0,10226407.0,benign
443,30352341,14,16,2983.0,22552.0,1233.0,0.0,213.071428571,439.300399111,8376.0,0.0,1409.5,2376.39303708,841.286014809,0.988391636744,1046632.44828,3096590.0463,10095945.0,8.0,20325896.0,1563530.46154,3762138.22411,10127387.0,307.0,30352341.0,2023489.4,4149525.22243,10127451.0,11.0,0,448,528,0.461249430481,0.527142206263,0.0,8376.0,823.709677419,1812.97794055,3286889.0129,0,1,0,0,0,0,0,1.0,851.166666667,213.071428571,1409.5,14,2983,16,22552,-1,280,4,154667.5,174267.17333,277893.0,31442.0,10024058.0,101663.570358,10095945.0,9952171.0,benign
443,77,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,402597.402597,25974.025974,77.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32,32,12987.012987,12987.012987,0.0,31.0,20.6666666667,17.8978583449,320.333333333,0,0,0,1,1,0,0,1.0,31.0,0.0,31.0,1,0,1,31,-1,594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
443,43282968,26,25,2530.0,4969.0,1189.0,0.0,97.3076923077,249.897702147,2613.0,0.0,198.76,527.84682753,173.255216694,1.1782925792,865659.36,2680222.08115,15557672.0,6.0,43269143.0,1730765.72,3631061.46933,15611334.0,22.0,43282968.0,1803457.0,3695303.35504,15571516.0,11.0,0,832,816,0.60069817763,0.577594401567,0.0,2613.0,144.21153846200002,405.852785854,164716.483786,0,1,0,0,0,0,0,0.0,147.039215686,97.3076923077,198.76,26,2530,25,4969,-1,257,13,102464.333333,111287.637652,301732.0,14101.0,7109028.666669999,4151414.75566,15557672.0,5140246.0,benign
443,237,2,1,24.0,39.0,24.0,0.0,12.0,16.9705627485,39.0,39.0,39.0,0.0,265822.78481,12658.2278481,118.5,94.0452018978,185.0,52.0,52.0,52.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,1,64,32,8438.8185654,4219.4092827,0.0,39.0,25.5,18.4119526395,339.0,0,0,0,1,1,0,0,0.0,34.0,12.0,39.0,2,24,1,39,-1,380,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
443,30536158,23,25,2139.0,72460.0,1182.0,0.0,93.0,269.219748026,16704.0,0.0,2898.4,3973.38881393,2442.97268831,1.57190698319,649705.489362,2466529.45411,10047687.0,10.0,20498323.0,931741.954545,2941953.98297,10079611.0,275.0,30536158.0,1272339.9166700002,3381526.87074,10079595.0,196.0,0,736,816,0.753205429445,0.8187015537450001,0.0,16704.0,1522.42857143,3152.86752418,9940573.625,0,1,0,0,0,0,0,1.0,1554.14583333,93.0,2898.4,23,2139,25,72460,-1,131,4,261581.5,324784.751201,491239.0,31924.0,10003648.0,62280.551073300005,10047687.0,9959609.0,benign
443,100,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,310000.0,20000.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32,32,10000.0,10000.0,0.0,31.0,20.6666666667,17.8978583449,320.333333333,0,0,0,1,1,0,0,1.0,31.0,0.0,31.0,1,0,1,31,-1,1416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
53,15998,1,3,45.0,228.0,45.0,45.0,45.0,0.0,106.0,45.0,76.0,30.5122926048,17064.6330791,250.031253907,5332.66666667,5702.22100004,11917.0,2025.0,0.0,0.0,0.0,0.0,0.0,15998.0,7999.0,8448.51182162,13973.0,2025.0,0,8,24,62.5078134767,187.52344043,45.0,106.0,63.6,27.4554184088,753.8,0,0,0,0,0,0,0,3.0,79.5,45.0,76.0,1,45,3,228,-1,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
67,119321116,86,1,24938.0,289.0,296.0,289.0,289.976744186,2.43975285241,289.0,289.0,289.0,0.0,211.421086608,0.7291249270579999,1387454.83721,1299558.76029,5700711.0,29563.0,119195174.0,1402296.16471,1299919.25303,5700711.0,29563.0,0.0,0.0,0.0,0.0,0.0,0,688,8,0.7207441807699999,0.00838074628802,289.0,296.0,289.954545455,2.4159864642900004,5.83699059561,0,0,0,0,0,0,0,0.0,293.287356322,289.976744186,289.0,86,24938,1,289,-1,-1,86,20108597.0,6571287.49709,23398913.0,10251669.0,5662143.5,26016.7480481,5700711.0,5643816.0,benign
443,30389974,16,17,1589.0,5796.0,869.0,0.0,99.3125,243.577699787,4842.0,0.0,340.941176471,1163.82824498,243.007776183,1.08588444334,949686.6875,2957602.95535,10101758.0,6.0,30326443.0,2021762.86667,4151253.45221,10165349.0,26.0,30389702.0,1899356.375,4040407.48657,10165324.0,19.0,0,332,372,0.526489427072,0.559395016264,0.0,4842.0,217.205882353,836.5102031439999,699749.319964,0,1,0,0,0,0,0,1.0,223.787878788,99.3125,340.941176471,16,1589,17,5796,-1,484,4,130124.0,115260.187693,263215.0,63566.0,9999776.66667,103984.263378,10101758.0,9893899.0,benign
443,33400503,48,50,1738.0,89407.0,645.0,0.0,36.2083333333,106.229970995,5672.0,0.0,1788.14,1472.02697971,2728.8511194,2.93408754952,344335.082474,2391118.46978,22438368.0,7.0,33386443.0,710349.851064,3423290.21382,22492030.0,48.0,33400503.0,681642.9183670001,3351054.45818,22452118.0,9.0,0,1536,1616,1.4371041058899998,1.49698344363,0.0,5672.0,920.656565657,1365.49540357,1864577.69718,0,1,0,0,0,0,0,1.0,930.051020408,36.2083333333,1788.14,48,1738,50,89407,-1,261,12,143751.0,121683.177547,229794.0,57708.0,14042859.5,11873041.9837,22438368.0,5647351.0,benign
443,48605444,22,20,1226.0,21765.0,517.0,0.0,55.7272727273,123.81867765,2836.0,0.0,1088.25,1262.54162516,473.012858395,0.864100737358,1185498.63415,5972091.33632,37780490.0,8.0,48591635.0,2313887.38095,8285152.77315,37794416.0,46.0,48605444.0,2558181.26316,8697868.83728,37794315.0,47.0,0,704,656,0.452624195759,0.411476541599,0.0,2836.0,534.674418605,1000.82765085,1001655.98671,0,1,0,0,0,0,0,0.0,547.404761905,55.7272727273,1088.25,22,1226,20,21765,-1,248,9,75092.0,24721.8672838,92573.0,57611.0,21713968.5,22721492.6055,37780490.0,5647447.0,benign
443,48648343,16,17,1235.0,10871.0,517.0,0.0,77.1875,141.471419375,5627.0,0.0,639.470588235,1479.94134671,248.847119007,0.6783375951780001,1520260.71875,6752706.74799,37823755.0,7.0,48634530.0,3242302.0,9750025.40738,37837494.0,50.0,48648343.0,3040521.4375,9456721.3262,37837484.0,9.0,0,512,560,0.328890955238,0.34944663994,0.0,5627.0,356.058823529,1074.22132309,1153951.45098,0,1,0,0,0,0,0,1.0,366.84848484800006,77.1875,639.470588235,16,1235,17,10871,-1,248,9,74901.0,24536.6053072,92251.0,57551.0,21735624.0,22752053.0534,37823755.0,5647493.0,benign
443,258,2,1,24.0,39.0,24.0,0.0,12.0,16.9705627485,39.0,39.0,39.0,0.0,244186.046512,11627.9069767,129.0,80.6101730553,186.0,72.0,72.0,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,1,64,32,7751.9379845,3875.96899225,0.0,39.0,25.5,18.4119526395,339.0,0,0,0,1,1,0,0,0.0,34.0,12.0,39.0,2,24,1,39,-1,610,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
443,705,2,1,24.0,39.0,24.0,0.0,12.0,16.9705627485,39.0,39.0,39.0,0.0,89361.7021277,4255.31914894,352.5,422.142748368,651.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,1,64,32,2836.87943262,1418.43971631,0.0,39.0,25.5,18.4119526395,339.0,0,0,0,1,1,0,0,0.0,34.0,12.0,39.0,2,24,1,39,-1,427,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
443,1214,2,1,24.0,39.0,24.0,0.0,12.0,16.9705627485,39.0,39.0,39.0,0.0,51894.5634267,2471.16968699,607.0,760.8468965569999,1145.0,69.0,69.0,69.0,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,1,64,32,1647.44645799,823.723228995,0.0,39.0,25.5,18.4119526395,339.0,0,0,0,1,1,0,0,0.0,34.0,12.0,39.0,2,24,1,39,-1,1444,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
443,44452959,22,21,1346.0,27463.0,629.0,0.0,61.1818181818,144.905104042,5672.0,0.0,1307.76190476,1837.69262677,648.0783427709999,0.967314684271,1058403.78571,5147483.40644,32642290.0,8.0,44438964.0,2116141.14286,7212949.44765,32660084.0,58.0,44452959.0,2222647.95,7385406.11535,32656182.0,12.0,0,704,688,0.4949051873009999,0.4724094969699999,0.0,5672.0,654.75,1406.94253903,1979487.30814,0,1,0,0,0,0,0,0.0,669.976744186,61.1818181818,1307.76190476,22,1346,21,27463,-1,250,9,49967.0,32429.5191608,77614.0,14271.0,14763042.0,15484887.6284,32642290.0,5647029.0,benign
443,50692803,25,33,2709.0,1991.0,640.0,0.0,108.36,183.074411101,564.0,0.0,60.3333333333,115.679424128,92.7153308133,1.14414663557,889347.421053,3761777.1045,22532773.0,10.0,50678905.0,2111621.04167,5641200.90219,22550837.0,69.0,50692803.0,1584150.09375,4948566.17394,22546568.0,10.0,0,800,1072,0.493166653262,0.650979982306,0.0,640.0,79.6610169492,148.083691408,21928.779661,0,1,0,0,0,0,0,1.0,81.03448275859999,108.36,60.3333333333,25,2709,33,1991,-1,266,14,78727.75,56078.9281066,145274.0,13853.0,12590956.0,8234125.81679,22532773.0,5647110.0,benign
443,2908,2,1,24.0,39.0,24.0,0.0,12.0,16.9705627485,39.0,39.0,39.0,0.0,21664.3741403,1031.63686382,1454.0,1261.47849764,2346.0,562.0,2346.0,2346.0,0.0,2346.0,2346.0,0.0,0.0,0.0,0.0,0.0,1,64,32,687.757909216,343.878954608,0.0,39.0,25.5,18.4119526395,339.0,0,0,0,1,1,0,0,0.0,34.0,12.0,39.0,2,24,1,39,-1,665,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
443,172,2,1,24.0,39.0,24.0,0.0,12.0,16.9705627485,39.0,39.0,39.0,0.0,366279.069767,17441.8604651,86.0,49.4974746831,121.0,51.0,51.0,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,1,64,32,11627.9069767,5813.95348837,0.0,39.0,25.5,18.4119526395,339.0,0,0,0,1,1,0,0,0.0,34.0,12.0,39.0,2,24,1,39,-1,255,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
443,98644870,175,227,33243.0,73996.0,2736.0,0.0,189.96,419.48462303800005,2836.0,0.0,325.97356828200003,788.388790036,1087.12191521,4.0752245910000005,245997.182045,1225358.77111,17160342.0,3.0,98631080.0,566845.287356,1817395.15231,17177148.0,18.0,98644870.0,436481.725664,1614104.76575,17174193.0,3.0,0,5612,7280,1.77404055578,2.3011840352200004,0.0,2836.0,266.101736973,655.989000842,430321.5692260001,0,1,0,0,0,0,0,1.0,266.763681592,189.96,325.97356828200003,175,33243,227,73996,-1,722,92,6882858.28571,6304156.99239,17277790.0,91811.0,7207279.857139999,4448723.51509,17160342.0,5026352.0,benign
443,245,2,1,24.0,39.0,24.0,0.0,12.0,16.9705627485,39.0,39.0,39.0,0.0,257142.857143,12244.8979592,122.5,99.7020561473,193.0,52.0,52.0,52.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,1,64,32,8163.26530612,4081.63265306,0.0,39.0,25.5,18.4119526395,339.0,0,0,0,1,1,0,0,0.0,34.0,12.0,39.0,2,24,1,39,-1,1444,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0,119999776,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250000466668,59999888.0,408.707719526,60000177.0,59999599.0,59999599.0,59999599.0,0.0,59999599.0,59999599.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0166666977778,0.00833334888892,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,59999888.0,408.707719526,60000177.0,59999599.0,benign
443,76951411,24,17,3206.0,6810.0,517.0,0.0,133.58333333299998,200.552262877,3071.0,0.0,400.588235294,749.452972076,130.160056454,0.53280374547,1923785.275,3754149.79555,10220748.0,13.0,76910163.0,3343920.13043,4495591.4913,10249687.0,76.0,76951050.0,4809440.625,4714069.7555,10261956.0,1373.0,0,768,560,0.3118851193,0.22091862617,0.0,3071.0,238.476190476,510.371946535,260479.52381,0,1,0,0,0,0,0,0.0,244.292682927,133.58333333299998,400.588235294,24,3206,17,6810,-1,135,9,414936.25,616606.406262,1733661.0,41191.0,9203945.0,1561946.66978,10220748.0,6655356.0,benign
443,77177462,21,16,1568.0,5727.0,517.0,0.0,74.6666666667,147.217639342,2648.0,0.0,357.9375,720.090222935,94.5224138104,0.47941457313,2143818.38889,4043586.5853,10176783.0,10.0,77114540.0,3855727.0,4849021.58256,10239694.0,64.0,77177239.0,5145149.26667,4993458.091519999,10239723.0,88.0,0,672,528,0.272100163128,0.207314410002,0.0,2648.0,191.973684211,492.59234211,242647.21550500003,0,1,0,0,0,0,0,0.0,197.162162162,74.6666666667,357.9375,21,1568,16,5727,-1,122,6,96813.25,94475.739776,330620.0,62853.0,9550341.625,1069592.89379,10176783.0,7472345.0,benign
